"","run","experiment","value","method","replicate","Beta_SSE","Beta_FPR","Beta_TPR","KL_divergence","hellinger_distance","error","best_case_Beta_SSE","best_case_KL_divergence","best_case_hellinger_distance","best_case_error"
"Beta_SSE1122","fine_clean_simulations","nonzero",125,"group_lasso",3,1779.12708071845,0.8,1,4.03597477123036,0.495177025972634,0.412,1059.27207035709,3.05553170338784,0.449195809127249,0.3985
"Beta_SSE273","fine_clean_simulations","nonzero",125,"elastic_net",30,1908.56661408186,0.813333333333333,1,4.11580517658092,0.49555488827389,0.398,1154.64742677108,2.9394924281633,0.438522127428467,0.386
"Beta_SSE1123","fine_clean_simulations","nonzero",125,"group_lasso",30,1908.56661408186,0.813333333333333,1,4.11580517658092,0.49555488827389,0.398,1154.64742677108,2.9394924281633,0.438522127428467,0.386
"Beta_SSE274","fine_clean_simulations","nonzero",125,"elastic_net",31,1795.08939476581,0.869333333333333,1,3.75807948099626,0.484763734313961,0.4165,1130.67575328643,3.08371755516293,0.45122411634466,0.4005
"Beta_SSE1124","fine_clean_simulations","nonzero",125,"group_lasso",31,1795.08939476581,0.869333333333333,1,3.75807948099626,0.484763734313961,0.4165,1130.67575328643,3.08371755516293,0.45122411634466,0.4005
"Beta_SSE275","fine_clean_simulations","nonzero",125,"elastic_net",32,1834.15151686755,0.8,1,4.17984921368483,0.499178055323995,0.3955,1087.17957089147,3.16750103597332,0.447597944489372,0.384
"Beta_SSE1125","fine_clean_simulations","nonzero",125,"group_lasso",32,1834.15151686755,0.8,1,4.17984921368483,0.499178055323995,0.3955,1087.17957089147,3.16750103597332,0.447597944489372,0.384
"Beta_SSE276","fine_clean_simulations","nonzero",125,"elastic_net",33,1772.27849230788,0.816,1,4.05476603225687,0.504567555164063,0.418,1061.30657284984,3.17037205364406,0.464285136636151,0.4045
"Beta_SSE1126","fine_clean_simulations","nonzero",125,"group_lasso",33,1772.27849230788,0.816,1,4.05476603225687,0.504567555164063,0.418,1061.30657284984,3.17037205364406,0.464285136636151,0.4045
"Beta_SSE277","fine_clean_simulations","nonzero",125,"elastic_net",34,1785.73318411156,0.797333333333333,1,3.9406328749257,0.498076320882124,0.414,1062.68378545872,2.87050107664941,0.440804173063084,0.4105
"Beta_SSE1127","fine_clean_simulations","nonzero",125,"group_lasso",34,1785.73318411156,0.797333333333333,1,3.9406328749257,0.498076320882124,0.414,1062.68378545872,2.87050107664941,0.440804173063084,0.4105
"Beta_SSE278","fine_clean_simulations","nonzero",125,"elastic_net",35,1795.46793657461,0.864,1,3.72617874474759,0.479399934111143,0.42,1147.1889983213,3.09291518617911,0.445827032004964,0.4125
"Beta_SSE1128","fine_clean_simulations","nonzero",125,"group_lasso",35,1795.46793657461,0.864,1,3.72617874474759,0.479399934111143,0.42,1147.1889983213,3.09291518617911,0.445827032004964,0.4125
"Beta_SSE279","fine_clean_simulations","nonzero",125,"elastic_net",36,1820.08000522277,0.824,1,4.06042364475747,0.500551556824606,0.407,1096.46466935048,3.01268414778144,0.448900469199684,0.4045
"Beta_SSE1129","fine_clean_simulations","nonzero",125,"group_lasso",36,1820.08000522277,0.824,1,4.06042364475747,0.500551556824606,0.407,1096.46466935048,3.01268414778144,0.448900469199684,0.4045
"Beta_SSE280","fine_clean_simulations","nonzero",125,"elastic_net",37,1865.8804215338,0.808,1,4.12611379147302,0.491866085622505,0.3665,1120.34823313363,2.97441225987276,0.431927668881686,0.3555
"Beta_SSE1130","fine_clean_simulations","nonzero",125,"group_lasso",37,1865.8804215338,0.808,1,4.12611379147302,0.491866085622505,0.3665,1120.34823313363,2.97441225987276,0.431927668881686,0.3555
"Beta_SSE281","fine_clean_simulations","nonzero",125,"elastic_net",38,1725.71123316303,0.824,1,3.8197522603167,0.490489488612753,0.3985,1043.01343431173,2.98915122314327,0.447933266249523,0.396
"Beta_SSE1131","fine_clean_simulations","nonzero",125,"group_lasso",38,1725.71123316303,0.824,1,3.8197522603167,0.490489488612753,0.3985,1043.01343431173,2.98915122314327,0.447933266249523,0.396
"Beta_SSE282","fine_clean_simulations","nonzero",125,"elastic_net",39,1928.80795236714,0.842666666666667,1,4.34106719848111,0.509303670168053,0.412,1200.97365275525,3.33042708417687,0.462120817129105,0.4065
"Beta_SSE1132","fine_clean_simulations","nonzero",125,"group_lasso",39,1928.80795236714,0.842666666666667,1,4.34106719848111,0.509303670168053,0.412,1200.97365275525,3.33042708417687,0.462120817129105,0.4065
"Beta_SSE283","fine_clean_simulations","nonzero",125,"elastic_net",4,1850.1289293751,0.813333333333333,1,4.09004143902127,0.49418891039537,0.3995,1147.88216332984,3.14755149210326,0.450442075739522,0.3855
"Beta_SSE1133","fine_clean_simulations","nonzero",125,"group_lasso",4,1850.1289293751,0.813333333333333,1,4.09004143902127,0.49418891039537,0.3995,1147.88216332984,3.14755149210326,0.450442075739522,0.3855
"Beta_SSE284","fine_clean_simulations","nonzero",125,"elastic_net",40,1748.95924617355,0.858666666666667,1,3.89272445680507,0.48997657435335,0.3885,1037.60456726356,2.97046603143516,0.442235454928025,0.3855
"Beta_SSE1134","fine_clean_simulations","nonzero",125,"group_lasso",40,1748.95924617355,0.858666666666667,1,3.89272445680507,0.48997657435335,0.3885,1037.60456726356,2.97046603143516,0.442235454928025,0.3855
"Beta_SSE285","fine_clean_simulations","nonzero",125,"elastic_net",41,1774.39932183098,0.890666666666667,1,3.99530719041564,0.498796565757782,0.4225,1122.10317448067,3.35245955692572,0.467929333462989,0.399
"Beta_SSE1135","fine_clean_simulations","nonzero",125,"group_lasso",41,1774.39932183098,0.890666666666667,1,3.99530719041564,0.498796565757782,0.4225,1122.10317448067,3.35245955692572,0.467929333462989,0.399
"Beta_SSE286","fine_clean_simulations","nonzero",125,"elastic_net",42,1830.34108567541,0.888,1,3.79657275001546,0.484256806044042,0.411,1148.6375801004,3.11636249124498,0.445755810210926,0.391
"Beta_SSE1136","fine_clean_simulations","nonzero",125,"group_lasso",42,1830.34108567541,0.888,1,3.79657275001546,0.484256806044042,0.411,1148.6375801004,3.11636249124498,0.445755810210926,0.391
"Beta_SSE287","fine_clean_simulations","nonzero",125,"elastic_net",43,1903.41017658554,0.805333333333333,1,4.06677760917138,0.492528596617891,0.3745,1161.31886655547,2.91245872451904,0.432526342570834,0.3745
"Beta_SSE1137","fine_clean_simulations","nonzero",125,"group_lasso",43,1903.41017658554,0.805333333333333,1,4.06677760917138,0.492528596617891,0.3745,1161.31886655547,2.91245872451904,0.432526342570834,0.3745
"Beta_SSE288","fine_clean_simulations","nonzero",125,"elastic_net",44,1777.66357839491,0.821333333333333,1,4.03930519439168,0.502496338596245,0.4105,1083.78944542613,3.16383414136928,0.458739570155644,0.4045
"Beta_SSE1138","fine_clean_simulations","nonzero",125,"group_lasso",44,1777.66357839491,0.821333333333333,1,4.03930519439168,0.502496338596245,0.4105,1083.78944542613,3.16383414136928,0.458739570155644,0.4045
"Beta_SSE289","fine_clean_simulations","nonzero",125,"elastic_net",45,1894.13640834904,0.792,1,4.21834887028147,0.500097585922742,0.401,1179.54087097686,3.12683677578333,0.447408303104501,0.3955
"Beta_SSE1139","fine_clean_simulations","nonzero",125,"group_lasso",45,1894.13640834904,0.792,1,4.21834887028147,0.500097585922742,0.401,1179.54087097686,3.12683677578333,0.447408303104501,0.3955
"Beta_SSE290","fine_clean_simulations","nonzero",125,"elastic_net",46,1834.03592477696,0.872,1,4.04036747945498,0.494810234976623,0.3935,1091.83603793638,3.21064475594862,0.455281210592693,0.389
"Beta_SSE1140","fine_clean_simulations","nonzero",125,"group_lasso",46,1834.03592477696,0.872,1,4.04036747945498,0.494810234976623,0.3935,1091.83603793638,3.21064475594862,0.455281210592693,0.389
"Beta_SSE291","fine_clean_simulations","nonzero",125,"elastic_net",47,1893.22083886722,0.824,1,4.22708756014902,0.50406544434,0.397,1134.79720100592,3.09833476949231,0.449558957515239,0.389
"Beta_SSE1141","fine_clean_simulations","nonzero",125,"group_lasso",47,1893.22083886722,0.824,1,4.22708756014902,0.50406544434,0.397,1134.79720100592,3.09833476949231,0.449558957515239,0.389
"Beta_SSE292","fine_clean_simulations","nonzero",125,"elastic_net",48,1806.17368429581,0.84,1,3.92919941485445,0.495920781815105,0.395,1080.89665374006,2.83515548897326,0.439250061574134,0.3865
"Beta_SSE1142","fine_clean_simulations","nonzero",125,"group_lasso",48,1806.17368429581,0.84,1,3.92919941485445,0.495920781815105,0.395,1080.89665374006,2.83515548897326,0.439250061574134,0.3865
"Beta_SSE293","fine_clean_simulations","nonzero",125,"elastic_net",49,1814.63455655392,0.837333333333333,1,3.95488605990991,0.486719908770008,0.3795,1087.86586725718,3.03117449971339,0.437328706022513,0.366
"Beta_SSE1143","fine_clean_simulations","nonzero",125,"group_lasso",49,1814.63455655392,0.837333333333333,1,3.95488605990991,0.486719908770008,0.3795,1087.86586725718,3.03117449971339,0.437328706022513,0.366
"Beta_SSE294","fine_clean_simulations","nonzero",125,"elastic_net",5,1868.60475032827,0.829333333333333,1,4.01405227019147,0.494947106489782,0.3905,1130.40682548089,3.0264784018109,0.447596485921309,0.383
"Beta_SSE1144","fine_clean_simulations","nonzero",125,"group_lasso",5,1868.60475032827,0.829333333333333,1,4.01405227019147,0.494947106489782,0.3905,1130.40682548089,3.0264784018109,0.447596485921309,0.383
"Beta_SSE295","fine_clean_simulations","nonzero",125,"elastic_net",50,1789.8750019852,0.864,1,3.68949391159611,0.473781074173789,0.3925,1149.98845728629,3.04863741059187,0.439102501381327,0.3825
"Beta_SSE1145","fine_clean_simulations","nonzero",125,"group_lasso",50,1789.8750019852,0.864,1,3.68949391159611,0.473781074173789,0.3925,1149.98845728629,3.04863741059187,0.439102501381327,0.3825
"Beta_SSE296","fine_clean_simulations","nonzero",125,"elastic_net",6,1835.12524704739,0.826666666666667,1,4.04671294619607,0.496328592260769,0.3905,1076.28442036698,3.06876192877471,0.445375343733216,0.3895
"Beta_SSE1146","fine_clean_simulations","nonzero",125,"group_lasso",6,1835.12524704739,0.826666666666667,1,4.04671294619607,0.496328592260769,0.3905,1076.28442036698,3.06876192877471,0.445375343733216,0.3895
"Beta_SSE297","fine_clean_simulations","nonzero",125,"elastic_net",7,1859.90849975265,0.834666666666667,1,4.20150945803529,0.505758717725625,0.4185,1163.93539637056,3.38490567046892,0.469415166327445,0.396
"Beta_SSE1147","fine_clean_simulations","nonzero",125,"group_lasso",7,1859.90849975265,0.834666666666667,1,4.20150945803529,0.505758717725625,0.4185,1163.93539637056,3.38490567046892,0.469415166327445,0.396
"Beta_SSE298","fine_clean_simulations","nonzero",125,"elastic_net",8,1872.54980877918,0.826666666666667,1,4.12863650900999,0.495069538558884,0.3895,1134.34825705154,3.07166509177427,0.438364854683967,0.38
"Beta_SSE1148","fine_clean_simulations","nonzero",125,"group_lasso",8,1872.54980877918,0.826666666666667,1,4.12863650900999,0.495069538558884,0.3895,1134.34825705154,3.07166509177427,0.438364854683967,0.38
"Beta_SSE299","fine_clean_simulations","nonzero",125,"elastic_net",9,1767.72611847463,0.84,1,4.05758295800626,0.501126661834246,0.41,1049.41675504629,3.03460122432398,0.44894322736228,0.399
"Beta_SSE1149","fine_clean_simulations","nonzero",125,"group_lasso",9,1767.72611847463,0.84,1,4.05758295800626,0.501126661834246,0.41,1049.41675504629,3.03460122432398,0.44894322736228,0.399
"Beta_SSE300","fine_clean_simulations","nonzero",125,"IBMR",1,1773.04004941573,0.818666666666667,1,3.73516592683137,0.481789300224578,0.4285,908.735855368319,3.02688351513881,0.44160018711551,0.403
"Beta_SSE301","fine_clean_simulations","nonzero",125,"IBMR",10,1805.15767060991,0.781333333333333,1,4.00982050066053,0.490645767213203,0.4015,917.139162273319,2.98036399598112,0.437699039489951,0.3895
"Beta_SSE302","fine_clean_simulations","nonzero",125,"IBMR",11,1762.89490864602,0.744,1,3.83783869784843,0.487886437376634,0.4105,862.282274396061,2.66767469921492,0.424734402396235,0.3955
"Beta_SSE303","fine_clean_simulations","nonzero",125,"IBMR",12,1653.39826837878,0.792,1,3.56565380708215,0.476701012586689,0.4135,847.878306637152,2.82393777782239,0.435598591190973,0.394
"Beta_SSE304","fine_clean_simulations","nonzero",125,"IBMR",13,1806.67717149229,0.738666666666667,1,3.7648938324263,0.485167860997592,0.402,871.446329497873,2.75134031211545,0.430006738556174,0.3855
"Beta_SSE305","fine_clean_simulations","nonzero",125,"IBMR",14,1812.04769204948,0.778666666666667,1,3.94322829432092,0.489792310690622,0.4025,917.490526796103,2.89724215610701,0.434864096831646,0.3935
"Beta_SSE306","fine_clean_simulations","nonzero",125,"IBMR",15,1779.19095233442,0.762666666666667,1,3.84432122938507,0.488964913529692,0.395,902.173346636331,2.83585146353623,0.43577955874735,0.378
"Beta_SSE307","fine_clean_simulations","nonzero",125,"IBMR",16,1747.84211170585,0.8,1,3.67160482999163,0.476774363710782,0.3805,864.935271258789,2.53776383574966,0.412599573044741,0.3685
"Beta_SSE308","fine_clean_simulations","nonzero",125,"IBMR",17,1683.56457495666,0.824,1,3.28758692271137,0.460407268659132,0.382,861.64708196175,2.55531473357888,0.415931752398207,0.3655
"Beta_SSE309","fine_clean_simulations","nonzero",125,"IBMR",18,1791.4660666032,0.744,1,3.57682101691552,0.475565332644413,0.4165,938.842572139893,2.72074096171558,0.430413135276291,0.397
"Beta_SSE310","fine_clean_simulations","nonzero",125,"IBMR",19,1814.56060236557,0.701333333333333,1,3.90852446750318,0.49213556344325,0.4035,906.689999280421,2.90523759943419,0.439665757137092,0.384
"Beta_SSE311","fine_clean_simulations","nonzero",125,"IBMR",2,1822.00036250966,0.744,1,3.49023025478326,0.469424763077514,0.393,906.541466539607,2.57305047997295,0.416664732991397,0.37
"Beta_SSE312","fine_clean_simulations","nonzero",125,"IBMR",20,1896.92998245336,0.768,1,3.94495162658613,0.492094947162752,0.4045,974.140214486048,2.78659341550215,0.431990444980081,0.395
"Beta_SSE313","fine_clean_simulations","nonzero",125,"IBMR",21,1809.30547154926,0.776,1,4.00422736254609,0.492918899777299,0.403,894.459857355986,2.83208638696629,0.427265265381407,0.385
"Beta_SSE314","fine_clean_simulations","nonzero",125,"IBMR",22,1759.37312969261,0.808,1,3.85821047423785,0.495107985898747,0.403,849.449273501857,2.79779941828299,0.437041167214952,0.401
"Beta_SSE315","fine_clean_simulations","nonzero",125,"IBMR",23,1708.3369286621,0.786666666666667,1,3.47472528135099,0.466478649374518,0.4,860.538471710606,2.76499261685808,0.420848122939914,0.379
"Beta_SSE316","fine_clean_simulations","nonzero",125,"IBMR",24,1786.27493578509,0.752,1,3.76276895301626,0.490023365745655,0.424,885.899903286569,2.94365419617156,0.44349438610848,0.4015
"Beta_SSE317","fine_clean_simulations","nonzero",125,"IBMR",25,1828.57377561936,0.754666666666667,1,3.92280543704056,0.488617994779568,0.383,922.915539093049,2.84118861593656,0.426564125173626,0.3595
"Beta_SSE318","fine_clean_simulations","nonzero",125,"IBMR",26,1802.76384240916,0.858666666666667,1,3.57003429712359,0.472065705263253,0.3925,928.440552707787,2.82196423951065,0.431015259738578,0.3775
"Beta_SSE319","fine_clean_simulations","nonzero",125,"IBMR",27,1787.58893097199,0.749333333333333,1,3.78422972259148,0.486016902855037,0.4,878.105895675144,2.83324205931839,0.433062127175977,0.3785
"Beta_SSE320","fine_clean_simulations","nonzero",125,"IBMR",28,1783.28279078186,0.786666666666667,1,4.01851783960868,0.504699020203579,0.427,899.070661870698,2.91595399890289,0.450160036260562,0.403
"Beta_SSE321","fine_clean_simulations","nonzero",125,"IBMR",29,1949.87684225392,0.805333333333333,1,3.92820059709614,0.489720291350673,0.4045,967.148818301475,2.77885404767917,0.430598809976139,0.3835
"Beta_SSE322","fine_clean_simulations","nonzero",125,"IBMR",3,1743.74938628426,0.736,1,3.76637430233106,0.483335173275351,0.412,853.169459364363,2.67977537000034,0.424659582333477,0.395
"Beta_SSE323","fine_clean_simulations","nonzero",125,"IBMR",30,1884.37207880499,0.714666666666667,1,3.91873750189688,0.487827304357859,0.3935,927.87891538034,2.66269775559646,0.422699902488336,0.385
"Beta_SSE324","fine_clean_simulations","nonzero",125,"IBMR",31,1753.07488739092,0.808,1,3.5032554369418,0.472308531853266,0.407,908.177286310302,2.69634195880095,0.426263866029443,0.399
"Beta_SSE325","fine_clean_simulations","nonzero",125,"IBMR",32,1787.68449367994,0.728,1,3.86126716575317,0.485190638993617,0.388,865.537189156918,2.7736158257752,0.420391230638243,0.3795
"Beta_SSE326","fine_clean_simulations","nonzero",125,"IBMR",33,1755.69778049225,0.765333333333333,1,3.89010218888851,0.497174244463024,0.4105,869.220137002026,2.8200556800714,0.442435012972073,0.401
"Beta_SSE327","fine_clean_simulations","nonzero",125,"IBMR",34,1743.77592519619,0.752,1,3.67985631309326,0.48586562061528,0.4135,852.835097653309,2.61542285484603,0.42313584713126,0.4095
"Beta_SSE328","fine_clean_simulations","nonzero",125,"IBMR",35,1825.13803090849,0.752,1,3.79529632901647,0.482887494167279,0.407,936.018236728903,2.66964353577097,0.418852142786159,0.407
"Beta_SSE329","fine_clean_simulations","nonzero",125,"IBMR",36,1720.70492385281,0.789333333333333,1,3.50713322442917,0.475727498398698,0.413,893.5793282155,2.75402351889059,0.432782802071685,0.4025
"Beta_SSE330","fine_clean_simulations","nonzero",125,"IBMR",37,1832.30099139656,0.701333333333333,1,3.8493796375013,0.479823511696161,0.375,903.274243312828,2.63064473510146,0.410472142806499,0.351
"Beta_SSE331","fine_clean_simulations","nonzero",125,"IBMR",38,1631.65443916647,0.781333333333333,1,3.28594541439916,0.464638193863732,0.404,842.380904652381,2.55701738554011,0.419498861145163,0.39
"Beta_SSE332","fine_clean_simulations","nonzero",125,"IBMR",39,1894.91815481297,0.818666666666667,1,4.10032197037127,0.500414147233282,0.41,972.991460617773,2.97404920857511,0.443834248393358,0.4035
"Beta_SSE333","fine_clean_simulations","nonzero",125,"IBMR",4,1819.08247102562,0.752,1,3.83624707574018,0.483430859723454,0.3975,933.157179186539,2.73429124247021,0.42511848308624,0.3765
"Beta_SSE334","fine_clean_simulations","nonzero",125,"IBMR",40,1717.1155616025,0.789333333333333,1,3.64200224272662,0.478158370801415,0.3905,829.900697227332,2.64120546580898,0.418492350185516,0.375
"Beta_SSE335","fine_clean_simulations","nonzero",125,"IBMR",41,1798.36174468367,0.76,1,3.9888356557808,0.498115754438185,0.406,901.42224207556,2.87367727976364,0.439153916747209,0.3955
"Beta_SSE336","fine_clean_simulations","nonzero",125,"IBMR",42,1776.58181433229,0.842666666666667,1,3.48889993224339,0.469218157263735,0.4035,912.927270691537,2.77458706975419,0.424840382589172,0.3875
"Beta_SSE337","fine_clean_simulations","nonzero",125,"IBMR",43,1856.0684076317,0.786666666666667,1,3.75272400924102,0.478749529270422,0.3765,915.254418219275,2.58970120625579,0.412900325419829,0.372
"Beta_SSE338","fine_clean_simulations","nonzero",125,"IBMR",44,1739.36427524757,0.762666666666667,1,3.75540303689383,0.489821811577253,0.409,884.413975507352,2.74417763256768,0.433819406662712,0.398
"Beta_SSE339","fine_clean_simulations","nonzero",125,"IBMR",45,1857.06079418238,0.712,1,3.92480444790946,0.488200373056655,0.4055,957.036462245034,2.71133469824348,0.425579181666252,0.3935
"Beta_SSE340","fine_clean_simulations","nonzero",125,"IBMR",46,1726.87872285039,0.84,1,3.44199507060766,0.466470228674903,0.407,869.336628368193,2.68854535600141,0.420467437443103,0.3885
"Beta_SSE341","fine_clean_simulations","nonzero",125,"IBMR",47,1846.44434379443,0.749333333333333,1,3.92701355143116,0.491427917543235,0.394,904.836503844599,2.73454444399722,0.428369301618193,0.385
"Beta_SSE342","fine_clean_simulations","nonzero",125,"IBMR",48,1766.52558275565,0.816,1,3.66279548308531,0.484025097151548,0.395,878.861200242383,2.56626732676372,0.421215724017234,0.3825
"Beta_SSE343","fine_clean_simulations","nonzero",125,"IBMR",49,1782.52953357266,0.792,1,3.71828062675426,0.475843187002104,0.3865,879.248435805154,2.62407871734658,0.410933887670556,0.361
"Beta_SSE344","fine_clean_simulations","nonzero",125,"IBMR",5,1823.18672248471,0.776,1,3.70947404733796,0.482280210310583,0.386,903.687629985247,2.62292385274984,0.424341814095927,0.3815
"Beta_SSE345","fine_clean_simulations","nonzero",125,"IBMR",50,1822.35580399656,0.776,1,3.78380283075717,0.47778393528726,0.3865,944.354669952344,2.70244120390185,0.417979069669571,0.373
"Beta_SSE346","fine_clean_simulations","nonzero",125,"IBMR",6,1806.62714106433,0.786666666666667,1,3.85146108923752,0.488111936000818,0.3905,866.154805182116,2.77696946835504,0.428698530514744,0.387
"Beta_SSE347","fine_clean_simulations","nonzero",125,"IBMR",7,1822.84397240373,0.682666666666667,1,3.90063516339371,0.492777926257561,0.4075,937.353699830209,2.84476285682809,0.438989342872787,0.3895
"Beta_SSE348","fine_clean_simulations","nonzero",125,"IBMR",8,1834.32952668343,0.802666666666667,1,3.84410389742313,0.482268643931943,0.386,925.291478126032,2.67605503730605,0.413187477609871,0.3755
"Beta_SSE349","fine_clean_simulations","nonzero",125,"IBMR",9,1728.94350906263,0.786666666666667,0.992,3.80245729941766,0.489803555044823,0.4065,841.179110526958,2.73270320017761,0.429568057660226,0.393
"Beta_SSE350","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",1,1808.28834117337,0.869333333333333,1,3.91223275312861,0.489652158851564,0.4245,947.219872020491,3.10378726613557,0.446510895927614,0.4055
"Beta_SSE351","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",10,1837.29776427983,0.818666666666667,1,4.23974914048406,0.500430160073544,0.4085,950.221836875745,3.07392788192086,0.444572181661575,0.396
"Beta_SSE352","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",11,1785.23972756214,0.810666666666667,1,4.03623485276938,0.496225554717737,0.4025,894.046395359927,2.81813925253227,0.43374662105039,0.3995
"Beta_SSE353","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",12,1685.06426544789,0.837333333333333,1,3.78234767668491,0.486731650766048,0.417,884.211138404917,3.02214995388334,0.448014340787985,0.402
"Beta_SSE354","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",13,1768.64431896456,0.882666666666667,1,3.63902121378306,0.479761649594371,0.4085,916.268541138371,2.90799523630222,0.441063063590825,0.3875
"Beta_SSE355","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",14,1769.50672280992,0.850666666666667,1,3.76552066188619,0.481577432272179,0.41,953.772263630795,2.99518708521813,0.439690139538313,0.3955
"Beta_SSE356","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",15,1811.27928295748,0.765333333333333,1,4.04814756288285,0.497608593951568,0.4,935.804992824547,2.99344932738314,0.44244739067652,0.38
"Beta_SSE357","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",16,1706.7921120761,0.88,1,3.4905353797073,0.468492482876038,0.385,901.344949179813,2.6781245477861,0.421236638972539,0.3745
"Beta_SSE358","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",17,1715.04144143323,0.909333333333333,1,3.51365249059416,0.471397990405775,0.3875,896.518722615386,2.76171854435597,0.429147114120075,0.3715
"Beta_SSE359","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",18,1876.5169543206,0.813333333333333,1,4.11953372171645,0.499089276455494,0.4125,968.723243503761,2.88662517347117,0.440617231735515,0.401
"Beta_SSE360","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",19,1847.89846731864,0.816,1,4.14372872595806,0.502937303174545,0.4065,947.160714778843,3.02990778839681,0.449364532427363,0.391
"Beta_SSE361","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",2,1834.48572227565,0.888,1,3.58544703057624,0.474244272675387,0.4,945.452178218557,2.75171031260702,0.430114601832996,0.3735
"Beta_SSE362","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",20,1926.89840561917,0.832,1,4.14197300696018,0.500511991152669,0.4,1012.981887658,2.8681382603524,0.43668540092518,0.395
"Beta_SSE363","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",21,1831.28944626454,0.784,1,4.1606994225243,0.49993185850535,0.4015,928.925412560757,2.9451753682673,0.433707266038936,0.3855
"Beta_SSE364","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",22,1776.55387889276,0.861333333333333,1,4.00149364482848,0.501294272426973,0.413,879.410999716291,2.99443546951684,0.449161362797341,0.4045
"Beta_SSE365","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",23,1722.97783601844,0.869333333333333,1,3.58370093186499,0.472776048647747,0.3985,892.59040854968,2.84928661981243,0.42921349645156,0.3835
"Beta_SSE366","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",24,1791.45762206064,0.888,1,3.85522054265721,0.494410954473821,0.4245,923.980502691588,3.08074351044798,0.451284593825266,0.402
"Beta_SSE367","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",25,1868.48277160804,0.821333333333333,1,4.2010054635634,0.499886373685513,0.3745,961.781699784285,2.94766638955613,0.434262719433577,0.3625
"Beta_SSE368","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",26,1839.20625153453,0.872,1,3.74527145739841,0.48000396780901,0.392,973.861826328858,2.93640014613436,0.438409155451821,0.38
"Beta_SSE369","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",27,1814.10538781613,0.821333333333333,1,3.96753975496553,0.494403964673259,0.393,910.019662621549,2.95239498780757,0.439891498859641,0.3825
"Beta_SSE370","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",28,1731.85161969666,0.872,1,3.82308349348177,0.497122806567066,0.429,933.972002182249,3.07807020833757,0.461386856616108,0.4065
"Beta_SSE371","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",29,1884.84775067308,0.896,1,3.68087140027596,0.479413677569287,0.4145,1002.7284683035,2.94425012322854,0.442262001957339,0.387
"Beta_SSE372","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",3,1774.11595787012,0.789333333333333,1,3.98972416336311,0.49319095727885,0.41,885.934665058804,2.91497542231781,0.440283504221259,0.3985
"Beta_SSE373","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",30,1818.15608164229,0.872,1,3.6205726233842,0.474307421692473,0.4005,964.409044903171,2.75954314669609,0.427468559523103,0.3855
"Beta_SSE374","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",31,1789.15802076814,0.861333333333333,1,3.7127853172066,0.482667441284934,0.4175,950.116690037759,2.9068479708286,0.440454969655144,0.4
"Beta_SSE375","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",32,1741.95993166748,0.893333333333333,1,3.71143119145951,0.478634347482912,0.405,903.382864384317,2.969379199914,0.434709934446566,0.3835
"Beta_SSE376","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",33,1767.564197508,0.808,1,4.01216166822093,0.502695083894823,0.416,893.281604546375,2.98197572975583,0.453089386032406,0.405
"Beta_SSE377","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",34,1783.98642191242,0.797333333333333,1,3.92544348291955,0.497378464123399,0.413,886.68424210008,2.75969304727161,0.432909021520065,0.4105
"Beta_SSE378","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",35,1791.65476141589,0.861333333333333,1,3.6966846147228,0.478029441823513,0.418,977.098944274009,2.93000948659929,0.435993352004984,0.4125
"Beta_SSE379","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",36,1733.02591824178,0.88,1,3.61311716806524,0.480864701561784,0.4115,928.066001759243,2.85210865576318,0.4389945705465,0.4045
"Beta_SSE380","fine_clean_simulations","nonzero",125,"IBMR_no_Gamma",37,1772.58308040826,0.866666666666667,1,3.60577855765791,0.468639198244368,0.376,939.011443401315,2.79556670815873,0.420380154503876,0.3545
